stock,date,pnl_unpert,pnl_pert,pnl_mid_raw,pnl_mid,pnl_sim,impact_cost,turnover,day_volume,day_participation,mean_bin_participation,max_bin_participation,abs_position_mean,abs_position_max,max_impact_dislocation,flow_flag_count,n_bins
AMAT,2019-06-21,-1214.0690810425244,-1214.1402920767996,-327.2594903480158,-1214.0690810425244,-1214.1402920767996,0.07121103427516573,13825.319356170505,881691.0,0.015680458750481182,0.09076408515039734,6.527262636357523,2440.4613133825073,2646.5250247420645,1.0981713066487118e-05,40,2340
AMAT,2019-06-24,2726.421583869717,2726.5153030806687,1415.973505305114,2726.421583869717,2726.5153030806687,-0.09371921095180369,13777.855723982484,856517.0,0.016085910406895,0.14861429360842202,6.478992705014379,2373.405454134299,2618.9636994521966,7.512537287375498e-06,35,2340
AMAT,2019-06-25,836.2730710331557,836.33120735371,948.1535132625647,836.2730710331557,836.33120735371,-0.058136320554353915,13807.767201452258,1102909.0,0.012519407495498049,0.07771611788629612,6.500356513577923,2317.5629735054313,2625.559331705906,1.1016836566166144e-05,25,2340
AMAT,2019-06-26,-1781.9830304479474,-1781.9005986857705,-1601.748391909256,-1781.9830304479474,-1781.9005986857705,-0.08243176217683867,13618.662346156405,1120402.0,0.01215515711874524,0.09739805582684494,6.420780970594438,2364.343347681136,2554.476082088994,7.745181552338241e-06,23,2340
AMAT,2019-06-27,-2993.096713911698,-2993.167469915498,-2213.0895116782053,-2993.096713911698,-2993.167469915498,0.07075600379994285,13803.015363808783,1277994.0,0.010800532212051687,0.16418417073237,6.490253417958124,2487.909570320127,2654.662274340132,7.4726924266027214e-06,45,2340
AMAT,2019-06-28,-472.5124614621093,-472.8371764125609,641.3820078485359,-472.5124614621093,-472.8371764125609,0.32471495045160736,14022.443809051238,1177532.0,0.011908333539174509,0.1090451570073128,6.470729783387262,2577.987725530567,2856.377165767127,1.103791104287372e-05,45,2339
AMAT,2019-07-01,3188.5965312418,3188.099560714686,2597.821132355057,3188.5965312418,3188.099560714686,0.496970527114172,14078.891389208371,1463109.0,0.009622585459598957,0.08979691062079577,6.71208812712711,2622.4613244956918,2827.243705715197,6.760777062872134e-06,29,2340
AMAT,2019-07-02,2188.3434583202306,2187.9798238868816,1474.0101656427746,2188.3434583202306,2187.9798238868816,0.3636344333490342,13983.861713322998,1749872.0,0.007991362632994298,0.07740659261044353,6.498935606021395,2476.6090144700115,2687.5589160059612,6.86417859492236e-06,33,2340
AMAT,2019-07-03,306.2417756571797,306.28729611928793,12.748679933990047,306.2417756571797,306.28729611928793,-0.04552046210824301,7041.029382872292,708462.0,0.009938471481705853,0.10640035615609551,6.230719991359078,2383.5880571080056,2493.933865118068,4.324479970841495e-06,16,1260
AMAT,2019-07-05,1711.4934429629475,1711.8026114093473,854.246944101993,1711.4934429629475,1711.8026114093473,-0.3091684463997808,13419.969346844318,989299.0,0.01356512980084314,0.09351120094620201,6.323428775508066,2524.324836287499,2688.8383708192746,6.94408606253822e-06,42,2339
AMAT,2019-07-08,68.38469396727794,68.78157486448958,-510.41213107412165,68.38469396727794,68.78157486448958,-0.3968808972116449,13560.940902349226,1154453.0,0.011746637500486573,0.06389849340130142,6.5073076185881895,2536.756479117021,2713.4455758230765,9.227547945330275e-06,53,2339
AMAT,2019-07-09,-3089.236890101206,-3089.4678139033786,-1933.241949140511,-3089.236890101206,-3089.4678139033786,0.23092380217258324,13548.956210997563,1456769.0,0.009300689547208627,0.057457003021079325,6.296339260764372,2668.4034672428616,2849.431973650946,6.883340548820326e-06,37,2338
AMAT,2019-07-10,233.3032536076039,233.63637170009451,-552.7442616109379,233.3032536076039,233.63637170009451,-0.3331180924906221,13325.804272332545,977558.0,0.01363172750090792,0.3028549752297857,6.2998071018704955,2551.5764977857557,2722.0281641683405,6.846949129813611e-06,31,2340
