stock,date,pnl_mid,pnl_sim,impact_cost,turnover,abs_position_mean,abs_position_max,max_impact_dislocation,n_bins
AEP,2019-10-24,24.002218303495894,24.580374563205147,-0.5781562597092531,10187.336856139917,58.78542144431977,179.75544176490922,1.180173531657937e-05,2178
AEP,2019-10-25,-51.86972893399421,-42.16119017116933,-9.70853876282488,9977.163451964327,34.47576843051683,140.0872805948183,1.0137273029928008e-05,2168
AEP,2019-10-28,36.36542862266174,40.466546036119766,-4.101117413458027,9904.454044010858,76.60813797579908,202.17289445867561,1.4113666191552788e-05,2205
AEP,2019-10-29,13.055735464732457,22.97660056304787,-9.920865098315414,9687.760950142352,42.175671370202224,123.28324473171847,8.818167351319464e-06,2213
AEP,2019-10-30,3.277317809064151,7.269925930639765,-3.992608121575614,9043.573928410511,28.676114060857568,93.17213651274082,7.407556264526806e-06,2145
AEP,2019-10-31,22.867304800515118,13.1281733931577,9.739131407357418,9388.394879422805,36.96504467835277,100.04692811007206,8.429970596063868e-06,2230
AEP,2019-11-01,-8.420641377421378,-3.227719172042845,-5.192922205378533,8300.93146101292,41.48345318846665,118.84686532710246,9.7849657366501e-06,2013
AEP,2019-11-04,13.235403632922491,7.65772544102632,5.5776781918961715,9150.23389889094,40.96282507600447,122.62840164231612,1.0614895491076872e-05,2170
AEP,2019-11-05,14.617501150745753,11.706863558335943,2.9106375924098096,9553.96378245299,25.003332314614635,77.99789762901315,7.595827487557334e-06,2232
AEP,2019-11-06,-34.491643015572194,-30.744274487843846,-3.747368527728348,9536.02841284153,67.02622481937368,161.6508263135767,9.646187380025955e-06,2189
AEP,2019-11-07,57.587834494542776,40.30126899797404,17.286565496568734,10159.116140638409,42.47874120955662,126.5448249583928,8.621456178955668e-06,2252
AEP,2019-11-08,-28.90719079436849,-36.83324932392715,7.926058529558659,10389.199984696577,33.968898433461774,130.83105540405933,8.614885541625344e-06,2227
AEP,2019-11-11,17.978951315151818,6.851617412230488,11.127333902921329,10561.953661661875,32.84636268647552,93.21785474831245,9.085936390227216e-06,2245
AEP,2019-11-12,43.82224241631556,45.9444394694826,-2.122197053167042,9958.661576429844,48.41906006508612,128.2419962963668,1.011327388125858e-05,2097
AEP,2019-11-13,34.1267900705772,26.726490606284838,7.400299464292363,10702.045112869557,39.51620139791134,139.50934457634733,9.849453696115296e-06,2212
AEP,2019-11-14,-27.519719173195586,-31.84483401635731,4.325114843161725,10796.519208114283,35.27898265799188,101.7300911680322,8.069745695890063e-06,2225
AEP,2019-11-15,8.033964873469099,1.1804526613855124,6.8535122120835865,10857.028148498517,52.100856869822834,193.09451063795262,1.1017821238531443e-05,2247
AEP,2019-11-18,-75.56113116222774,-59.82207253461529,-15.739058627612451,10156.002416082374,58.071726968501935,196.52977214928873,1.2612123904854606e-05,2147
AEP,2019-11-19,-48.79328275789715,-18.934997658875595,-29.858285099021558,10344.795162482158,50.67176898152971,193.75806755385258,1.3331436913158595e-05,2189
AEP,2019-11-20,65.0629406372745,44.30140041562659,20.761540221647905,9819.7292249911,36.890446979046494,93.42419601676242,7.84784261732606e-06,2116
AEP,2019-11-21,26.71500929281646,60.50553707668935,-33.79052778387289,10468.806757435848,60.49584746149779,187.11470201558876,1.097663229106399e-05,2248
AEP,2019-11-22,-28.22565092597763,-37.88413853176736,9.658487605789734,10274.587665953768,44.890927654908005,158.04421326438694,1.0270429922764198e-05,2176
AEP,2019-11-25,0.20702633632080314,1.7946547881520303,-1.5876284518312271,10167.088113311995,24.172718256822172,82.92936654994048,7.055501629941979e-06,2147
AEP,2019-11-26,-41.434694623472424,-34.4515320770692,-6.983162546403221,10432.9487622222,38.26831575637319,136.61666642788387,8.236336405604452e-06,2215
AEP,2019-11-27,44.495297186834016,40.88090032085999,3.6143968659740224,10220.610511683968,72.59244445239072,159.6773133912388,1.32967022430572e-05,2174
